,equity
2023-12-18,627.1110523094588
2023-12-19,615.9102807399996
2023-12-20,636.3056392442508
2023-12-21,660.5738863863688
2023-12-22,655.7489162267998
2023-12-23,666.3022374485345
2023-12-24,662.9800045180585
2023-12-25,675.1420286060963
2023-12-26,652.7572547453915
2023-12-27,650.4575687133363
2023-12-28,632.2152686227073
2023-12-29,626.9340350447101
2023-12-30,622.4900913685783
2023-12-31,617.9615885703571
2024-01-01,643.9730076519701
2024-01-02,637.1107670458885
2024-01-03,600.6797977082646
2024-01-04,615.0367759726172
2024-01-05,604.6124604025566
2024-01-06,591.9016578199646
2024-01-07,586.8054419180226
2024-01-08,608.0308204370554
2024-01-09,598.1658878173256
2024-01-10,601.406512742635
2024-01-11,601.0361744328071
2024-01-12,587.0871443060876
2024-01-13,586.4662220951925
2024-01-14,580.9511742225994
2024-01-15,583.8152568098742
2024-01-16,585.6259626648812
2024-01-17,584.1545050278728
2024-01-18,579.3849761862399
2024-01-19,575.4492805842441
2024-01-20,571.5257401041919
2024-01-21,572.2499751953092
2024-01-22,579.8498810226503
2024-01-23,580.8858600034589
2024-01-24,579.1860589873977
2024-01-25,581.0392809853943
2024-01-26,576.3185815716931
2024-01-27,573.9913969315526
2024-01-28,572.1560347848458
2024-01-29,569.8162777140516
2024-01-30,571.9500777317609
2024-01-31,574.4254421101249
2024-02-01,570.2158346140671
2024-02-02,567.9104862682702
2024-02-03,568.4246678890565
2024-02-04,569.2006165531963
2024-02-05,567.966001633527
2024-02-06,566.8850204095427
2024-02-07,565.7374870299449
2024-02-08,565.3135711326953
2024-02-09,568.5559966515399
2024-02-10,572.3712797392212
2024-02-11,572.9146751848998
2024-02-12,577.6852557815532
2024-02-13,576.6827240782463
2024-02-14,582.6093406559241
2024-02-15,583.2560825042049
2024-02-16,581.529860038196
2024-02-17,576.6472600664756
2024-02-18,580.2655582014238
2024-02-19,582.9489842486124
2024-02-20,578.1952428758084
2024-02-21,573.5752054111585
2024-02-22,571.525206931767
2024-02-23,570.5644688879668
2024-02-24,577.0616731831489
2024-02-25,578.4123687616941
2024-02-26,594.2670586463455
2024-02-27,608.4926853989808
2024-02-28,632.3867019017806
