,equity
2023-01-13,443.2849496643795
2023-01-14,446.9306860068846
2023-01-15,447.0948747010864
2023-01-16,448.3078186795019
2023-01-17,447.72956662211004
2023-01-18,444.94964679340654
2023-01-19,446.9064922182279
2023-01-20,456.8530882980052
2023-01-21,453.8602764068711
2023-01-22,455.9743650070122
2023-01-23,456.2935875551344
2023-01-24,448.644351650412
2023-01-25,455.29797040767875
2023-01-26,454.8307698148405
2023-01-27,456.3172703960143
2023-01-28,453.4232020104129
2023-01-29,462.72076607288795
2023-01-30,452.32547947947796
2023-01-31,455.8188864176691
2023-02-01,461.3550191823075
2023-02-02,461.4291935047402
2023-02-03,465.59192530212556
2023-02-04,464.3399446302472
2023-02-05,458.85766621579097
2023-02-06,455.68066151428553
2023-02-07,463.4106359535717
2023-02-08,460.2359136063175
2023-02-09,445.7944739793131
2023-02-10,442.5998708120404
2023-02-11,445.7053000052127
2023-02-12,445.1517425625958
2023-02-13,439.79223718633585
2023-02-14,443.8452952878806
2023-02-15,454.4052526393394
2023-02-16,445.0620912219285
2023-02-17,452.2052945340148
2023-02-18,454.6288651468365
2023-02-19,454.347051712356
2023-02-20,458.00508054848905
2023-02-21,451.04711738434435
2023-02-22,449.3793295306113
2023-02-23,449.3662979555957
2023-02-24,441.18337052850165
2023-02-25,438.97539179905806
2023-02-26,443.54332070938136
2023-02-27,441.056215062084
2023-02-28,437.8178125082776
2023-03-01,442.25648124191514
2023-03-02,440.3626431319985
2023-03-03,432.3633810528781
2023-03-04,433.2442792355999
2023-03-05,433.6986388967691
2023-03-06,432.96970467265527
2023-03-07,431.8907315193752
2023-03-08,434.4063520987627
2023-03-09,439.74404010826254
2023-03-10,438.67534952539756
2023-03-11,439.8550667827802
2023-03-12,433.1780500023414
2023-03-13,430.43936519762116
2023-03-14,429.1089240921416
2023-03-15,432.85133540569376
2023-03-16,431.66907828594464
2023-03-17,425.37499388336715
2023-03-18,424.18396852464883
2023-03-19,422.9987438308099
2023-03-20,422.60314893022417
2023-03-21,421.4899997844156
2023-03-22,418.120629863459
2023-03-23,420.78202370574905
2023-03-24,417.565252879186
2023-03-25,416.9802034599041
2023-03-26,418.4685648006396
2023-03-27,415.3927106247946
2023-03-28,415.93056254860255
2023-03-29,415.8322715382708
2023-03-30,414.42114986202796
2023-03-31,416.4572922893085
2023-04-01,416.27808054855376
2023-04-02,414.53104836391435
2023-04-03,414.8235166896284
2023-04-04,416.55887333925733
2023-04-05,416.831023168213
2023-04-06,415.30430139343486
2023-04-07,415.1159615859843
2023-04-08,414.4662334071012
2023-04-09,414.55304268170744
2023-04-10,413.8667135186109
2023-04-11,412.79638964789535
2023-04-12,413.18956522495546
2023-04-13,417.2939945280435
2023-04-14,420.46180360968935
2023-04-15,421.8433116099273
2023-04-16,424.5828602341646
2023-04-17,421.1756535557852
2023-04-18,424.6234050538001
2023-04-19,408.84337781322955
2023-04-20,408.05850562609726
2023-04-21,403.10928561253854
2023-04-22,404.2477611794874
2023-04-23,403.42917337797
2023-04-24,402.97531175417674
2023-04-25,403.42104843059906
2023-04-26,398.3266498096934
2023-04-27,398.3292976707004
2023-04-28,396.3502119268411
2023-04-29,396.49634282330936
2023-04-30,395.3829664553205
2023-05-01,392.0631303806705
2023-05-02,392.38316851285055
2023-05-03,392.631252387263
2023-05-04,392.56534552244574
2023-05-05,393.3880401778182
2023-05-06,393.52003780596954
2023-05-07,394.0793888773787
2023-05-08,398.02427706564566
2023-05-09,398.72082847059414
2023-05-10,396.91804280584796
2023-05-11,400.4178810131741
2023-05-12,396.38447296730715
2023-05-13,397.692558789435
2023-05-14,396.4279426680014
2023-05-15,395.5715166935221
2023-05-16,394.40805092555075
2023-05-17,392.36659998758444
2023-05-18,394.4984162345291
2023-05-19,394.18226860754845
2023-05-20,393.6273803248214
